# Stock data for AAPL from 2021-06-20 to 2026-06-20
# Total records: 1255
# Data retrieved on: 2026-06-20 23:11:17

Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-12,131.65,132.02,129.25,131.18,71379600,0.0,0.0
2023-01-13,129.83,132.67,129.46,132.51,57809700,0.0,0.0
2023-01-17,132.58,135.0,131.89,133.67,63646600,0.0,0.0
2023-01-18,134.54,136.3,132.78,132.95,69672800,0.0,0.0
2023-01-19,131.84,133.98,131.54,133.01,58280400,0.0,0.0
2023-01-20,133.02,135.72,131.98,135.57,80223600,0.0,0.0
2023-01-23,135.81,140.93,135.6,138.76,81760300,0.0,0.0
2023-01-24,137.97,140.77,137.96,140.15,66435100,0.0,0.0
2023-01-25,138.54,140.05,136.49,139.49,65799300,0.0,0.0
2023-01-26,140.78,141.84,139.53,141.56,54105100,0.0,0.0
2023-01-27,140.77,144.77,140.69,143.49,70555800,0.0,0.0
2023-01-30,142.54,143.12,140.47,140.61,64015300,0.0,0.0
2023-01-31,140.32,141.93,139.91,141.88,65874500,0.0,0.0
2023-02-01,141.57,144.16,138.96,143.0,77663600,0.0,0.0
2023-02-02,146.42,148.66,145.7,148.3,118339000,0.0,0.0
2023-02-03,145.56,154.75,145.36,151.92,154357300,0.0,0.0
2023-02-06,150.02,150.54,148.26,149.2,69858300,0.0,0.0
2023-02-07,148.13,152.64,148.13,152.07,83322600,0.0,0.0
2023-02-08,151.31,152.0,148.65,149.38,64120100,0.0,0.0
2023-02-09,151.21,151.75,147.91,148.35,56007100,0.0,0.0
2023-02-10,147.19,149.04,146.95,148.72,57450700,0.23,0.0
2023-02-13,148.66,151.92,148.63,151.51,62199000,0.0,0.0
2023-02-14,149.81,151.43,148.57,150.87,61707600,0.0,0.0
2023-02-15,150.78,153.14,150.56,152.97,65573800,0.0,0.0
2023-02-16,151.18,153.96,151.02,151.38,68167900,0.0,0.0
2023-02-17,150.04,150.68,148.56,150.23,59144100,0.0,0.0
2023-02-21,147.92,149.0,146.16,146.22,58867200,0.0,0.0
2023-02-22,146.61,147.67,144.93,146.65,51011300,0.0,0.0
2023-02-23,147.81,148.06,145.0,147.13,48394200,0.0,0.0
2023-02-24,144.88,144.95,143.51,144.48,55469600,0.0,0.0
2023-02-27,145.47,146.9,145.21,145.67,44998500,0.0,0.0
2023-02-28,144.82,146.82,144.6,145.17,50547000,0.0,0.0
2023-03-01,144.6,144.99,142.81,143.1,55479000,0.0,0.0
2023-03-02,142.19,144.48,141.71,143.69,52238100,0.0,0.0
2023-03-03,145.79,148.82,145.09,148.74,70732300,0.0,0.0
2023-03-06,151.45,153.93,151.13,151.49,87558000,0.0,0.0
2023-03-07,151.37,151.69,148.83,149.3,56182000,0.0,0.0
2023-03-08,150.49,151.14,149.52,150.55,47204800,0.0,0.0
2023-03-09,151.23,152.19,147.95,148.3,53833600,0.0,0.0
2023-03-10,147.93,148.65,145.37,146.24,68572400,0.0,0.0
2023-03-13,145.57,150.81,145.46,148.18,84457100,0.0,0.0
2023-03-14,148.98,151.07,147.82,150.27,73695900,0.0,0.0
2023-03-15,148.89,150.92,147.64,150.67,77167900,0.0,0.0
2023-03-16,149.85,154.08,149.34,153.48,76161100,0.0,0.0
2023-03-17,153.71,154.36,151.94,152.65,98944600,0.0,0.0
2023-03-20,152.71,155.42,151.81,155.01,73641400,0.0,0.0
2023-03-21,154.93,156.98,154.16,156.86,73938300,0.0,0.0
2023-03-22,156.88,159.68,155.41,155.43,75701800,0.0,0.0
2023-03-23,156.42,159.1,155.29,156.52,67622100,0.0,0.0
2023-03-24,156.45,157.9,155.45,157.82,59196500,0.0,0.0
2023-03-27,157.51,158.33,155.47,155.88,52390300,0.0,0.0
2023-03-28,155.57,156.08,153.61,155.26,45992200,0.0,0.0
2023-03-29,156.95,158.6,156.93,158.33,51305700,0.0,0.0
2023-03-30,159.08,160.0,158.82,159.89,49501700,0.0,0.0
2023-03-31,159.97,162.49,159.45,162.4,68749800,0.0,0.0
2023-04-03,161.78,163.76,161.73,163.65,56976200,0.0,0.0
2023-04-04,164.07,164.31,162.6,163.11,46278300,0.0,0.0
2023-04-05,162.24,162.54,159.34,161.27,51511700,0.0,0.0
2023-04-06,159.96,162.45,159.54,162.16,45390100,0.0,0.0
2023-04-10,158.97,159.57,157.65,159.57,47716900,0.0,0.0
2023-04-11,159.88,159.89,158.07,158.36,47644200,0.0,0.0
2023-04-12,158.77,159.6,157.35,157.67,50133100,0.0,0.0
2023-04-13,159.18,163.28,158.97,163.05,68445600,0.0,0.0
2023-04-14,162.09,163.79,161.33,162.7,49386500,0.0,0.0
2023-04-17,162.58,162.88,161.54,162.72,41516200,0.0,0.0
2023-04-18,163.58,164.87,163.13,163.94,49923000,0.0,0.0
2023-04-19,163.28,165.61,163.03,165.08,47720200,0.0,0.0
2023-04-20,163.57,165.32,163.05,164.12,52456400,0.0,0.0
2023-04-21,162.54,163.92,161.99,162.51,58337300,0.0,0.0
2023-04-24,162.49,163.08,161.4,162.82,41949600,0.0,0.0
2023-04-25,162.68,163.78,161.24,161.28,48714100,0.0,0.0
2023-04-26,160.58,162.77,160.33,161.27,45498800,0.0,0.0
2023-04-27,162.68,166.0,162.68,165.85,64902300,0.0,0.0
2023-04-28,165.93,167.27,165.33,167.1,55275900,0.0,0.0
2023-05-01,166.71,167.86,166.08,167.01,52472900,0.0,0.0
2023-05-02,167.51,167.76,165.0,165.98,48425700,0.0,0.0
2023-05-03,166.93,168.32,164.62,164.91,65136000,0.0,0.0
2023-05-04,162.39,164.5,161.81,163.27,81235400,0.0,0.0
2023-05-05,168.38,171.65,168.17,170.93,113453200,0.0,0.0
2023-05-08,169.86,171.21,169.5,170.86,55962800,0.0,0.0
2023-05-09,170.42,170.9,168.99,169.16,45326900,0.0,0.0
2023-05-10,170.39,171.39,169.29,170.92,53724500,0.0,0.0
2023-05-11,171.21,171.94,169.56,171.11,49514700,0.0,0.0
2023-05-12,171.22,171.65,168.64,170.18,45533100,0.24,0.0
2023-05-15,170.77,170.82,169.1,169.69,37266700,0.0,0.0
2023-05-16,169.61,170.75,169.42,169.69,42110300,0.0,0.0
2023-05-17,169.34,170.54,168.06,170.3,57951600,0.0,0.0
2023-05-18,170.61,172.82,170.19,172.63,65496700,0.0,0.0
2023-05-19,173.95,173.95,172.52,172.74,55809500,0.0,0.0
2023-05-22,171.57,172.29,171.05,171.79,43570900,0.0,0.0
2023-05-23,170.74,170.98,168.91,169.19,50747300,0.0,0.0
2023-05-24,168.72,170.04,168.16,169.46,45143500,0.0,0.0
2023-05-25,170.03,171.5,169.32,170.6,56058300,0.0,0.0
2023-05-26,170.92,173.34,170.72,173.0,54835000,0.0,0.0
2023-05-30,174.51,176.52,174.13,174.85,55964400,0.0,0.0
2023-05-31,174.88,176.87,174.32,174.8,99625300,0.0,0.0
2023-06-01,175.24,177.63,174.48,177.6,68901800,0.0,0.0
2023-06-02,178.53,179.27,176.78,178.45,61996900,0.0,0.0
2023-06-05,180.11,182.39,175.58,177.1,121946500,0.0,0.0
2023-06-06,177.48,177.63,174.98,176.73,64848400,0.0,0.0
2023-06-07,175.97,178.7,174.87,175.36,61944600,0.0,0.0
2023-06-08,175.44,178.34,175.01,178.07,50214900,0.0,0.0
2023-06-09,178.99,179.71,178.13,178.46,48900000,0.0,0.0
2023-06-12,178.76,181.35,178.47,181.25,54274900,0.0,0.0
2023-06-13,180.27,181.6,179.92,180.78,54929100,0.0,0.0
2023-06-14,180.83,181.84,179.5,181.41,57462900,0.0,0.0
2023-06-15,181.42,183.94,181.24,183.44,65433200,0.0,0.0
2023-06-16,184.15,184.4,181.72,182.36,101256200,0.0,0.0
2023-06-20,181.86,183.53,181.86,182.45,49799100,0.0,0.0
2023-06-21,182.34,182.85,180.07,181.42,49515700,0.0,0.0
2023-06-22,181.2,184.46,181.13,184.41,51245300,0.0,0.0
2023-06-23,182.98,184.97,182.45,184.1,53117000,0.0,0.0
2023-06-26,184.25,185.45,182.67,182.71,48088700,0.0,0.0
2023-06-27,183.32,185.79,183.1,185.46,50730800,0.0,0.0
2023-06-28,185.33,187.27,185.01,186.63,51216800,0.0,0.0
2023-06-29,186.47,187.44,186.33,186.97,46347300,0.0,0.0
2023-06-30,188.98,191.79,188.62,191.29,85213200,0.0,0.0
2023-07-03,191.1,191.2,189.11,189.8,31458200,0.0,0.0
2023-07-05,188.92,190.31,187.98,188.68,46920300,0.0,0.0
2023-07-06,187.22,189.37,186.58,189.16,45094300,0.0,0.0
2023-07-07,188.76,190.01,187.61,188.04,46815000,0.0,0.0
2023-07-10,186.64,187.36,184.45,186.0,59922200,0.0,0.0
2023-07-11,186.54,186.68,184.02,185.48,46638100,0.0,0.0
2023-07-12,187.06,189.05,185.86,187.15,60750200,0.0,0.0
2023-07-13,187.87,188.55,187.16,187.91,41342300,0.0,0.0
2023-07-14,187.6,188.54,187.01,188.05,41616200,0.0,0.0
2023-07-17,189.25,191.63,189.16,191.31,50520200,0.0,0.0
2023-07-18,190.68,191.64,189.76,191.05,48288200,0.0,0.0
2023-07-19,190.43,195.49,189.99,192.4,80507300,0.0,0.0
2023-07-20,192.39,193.75,189.84,190.46,59581200,0.0,0.0
2023-07-21,191.42,192.27,188.59,189.29,71951700,0.0,0.0
2023-07-24,190.74,192.22,189.59,190.09,45377800,0.0,0.0
2023-07-25,190.66,191.75,190.25,190.94,37283200,0.0,0.0
2023-07-26,190.99,192.94,190.65,191.81,47471900,0.0,0.0
2023-07-27,193.31,194.47,189.89,190.55,47460200,0.0,0.0
2023-07-28,191.98,193.91,191.46,193.12,48291400,0.0,0.0
2023-07-31,193.35,193.77,192.56,193.73,38824100,0.0,0.0
2023-08-01,193.53,194.01,192.58,192.91,35175100,0.0,0.0
2023-08-02,192.34,192.48,189.2,189.92,50389300,0.0,0.0
2023-08-03,188.92,189.71,188.05,188.53,61235200,0.0,0.0
2023-08-04,182.96,184.79,179.4,179.47,115956800,0.0,0.0
2023-08-07,179.61,180.6,174.9,176.38,97576100,0.0,0.0
2023-08-08,177.21,177.78,175.12,177.31,67823000,0.0,0.0
2023-08-09,178.37,178.43,174.56,175.73,60378500,0.0,0.0
2023-08-10,177.0,178.25,175.14,175.51,54686900,0.0,0.0
2023-08-11,175.1,176.39,174.34,175.57,52036700,0.24,0.0
2023-08-14,175.75,177.45,175.09,177.22,43675600,0.0,0.0
2023-08-15,176.65,177.24,174.84,175.23,43622600,0.0,0.0
2023-08-16,174.92,176.31,174.29,174.36,46964900,0.0,0.0
2023-08-17,174.93,175.29,171.31,171.83,66062900,0.0,0.0
2023-08-18,170.15,172.91,169.81,172.31,61172200,0.0,0.0
2023-08-21,172.88,173.93,171.57,173.64,46311900,0.0,0.0
2023-08-22,174.85,175.46,174.05,175.02,42038900,0.0,0.0
2023-08-23,176.29,179.28,176.1,178.86,52722800,0.0,0.0
2023-08-24,178.41,178.84,173.81,174.18,54945800,0.0,0.0
2023-08-25,175.16,176.91,173.62,176.38,51449600,0.0,0.0
2023-08-28,177.84,178.33,176.32,177.94,43820700,0.0,0.0
2023-08-29,177.45,182.59,177.26,181.82,53003900,0.0,0.0
2023-08-30,182.63,185.5,182.43,185.31,60813900,0.0,0.0
2023-08-31,185.49,186.76,185.14,185.52,60794500,0.0,0.0
2023-09-01,187.12,187.55,185.93,187.09,45766500,0.0,0.0
2023-09-05,185.93,187.61,185.27,187.33,45280000,0.0,0.0
2023-09-06,186.05,186.49,179.2,180.62,81755800,0.0,0.0
2023-09-07,172.99,175.98,171.37,175.34,112488800,0.0,0.0
2023-09-08,176.12,177.99,175.57,175.95,65551300,0.0,0.0
2023-09-11,177.82,178.05,175.12,177.12,58953100,0.0,0.0
2023-09-12,177.25,177.88,172.64,174.1,90370200,0.0,0.0
2023-09-13,174.3,175.08,171.81,172.03,84267900,0.0,0.0
2023-09-14,171.83,173.9,171.41,173.54,60895800,0.0,0.0
2023-09-15,174.28,174.29,171.65,172.82,109259500,0.0,0.0
2023-09-18,174.28,177.14,173.97,175.75,67257600,0.0,0.0
2023-09-19,175.3,177.39,174.92,176.83,51826900,0.0,0.0
2023-09-20,177.02,177.45,173.21,173.3,58436200,0.0,0.0
2023-09-21,172.37,174.1,171.69,171.76,63149100,0.0,0.0
2023-09-22,172.49,174.87,171.88,172.61,56725400,0.0,0.0
2023-09-25,172.02,174.76,171.97,173.88,46172700,0.0,0.0
2023-09-26,172.64,173.01,169.52,169.81,64588900,0.0,0.0
2023-09-27,170.46,170.88,166.94,168.3,66921800,0.0,0.0
2023-09-28,167.22,169.88,165.53,168.56,56294400,0.0,0.0
2023-09-29,169.87,170.91,168.21,169.07,51861100,0.0,0.0
2023-10-02,169.08,172.12,168.79,171.58,52164500,0.0,0.0
2023-10-03,170.11,171.46,168.69,170.25,49594600,0.0,0.0
2023-10-04,168.95,172.03,168.83,171.49,53020300,0.0,0.0
2023-10-05,171.62,173.26,170.52,172.72,48527900,0.0,0.0
2023-10-06,171.63,175.77,171.02,175.27,57266700,0.0,0.0
2023-10-09,174.6,176.81,173.6,176.75,42390800,0.0,0.0
2023-10-10,175.87,177.47,175.73,176.16,43698000,0.0,0.0
2023-10-11,175.97,177.6,175.38,177.55,47551100,0.0,0.0
2023-10-12,177.82,180.06,176.8,178.45,56743100,0.0,0.0
2023-10-13,179.15,179.66,175.91,176.62,51427100,0.0,0.0
2023-10-16,174.54,176.84,174.3,176.49,52517000,0.0,0.0
2023-10-17,174.44,176.19,172.62,174.94,57549400,0.0,0.0
2023-10-18,173.39,175.36,172.92,173.64,54764400,0.0,0.0
2023-10-19,173.84,175.62,173.0,173.27,59302900,0.0,0.0
2023-10-20,173.12,173.23,170.48,170.72,64244000,0.0,0.0
2023-10-23,168.77,171.84,167.81,170.84,55980100,0.0,0.0
2023-10-24,170.89,171.5,169.31,171.27,43816600,0.0,0.0
2023-10-25,169.73,170.9,168.52,168.96,57157000,0.0,0.0
2023-10-26,168.24,169.24,163.6,164.8,70625300,0.0,0.0
2023-10-27,164.82,166.85,164.75,166.12,58499100,0.0,0.0
2023-10-30,166.91,169.03,166.76,168.16,51131000,0.0,0.0
2023-10-31,167.23,168.76,165.8,168.64,44846000,0.0,0.0
2023-11-01,168.86,172.05,167.99,171.8,56934900,0.0,0.0
2023-11-02,173.33,175.56,173.27,175.35,77334800,0.0,0.0
2023-11-03,172.06,174.61,171.18,174.44,79829200,0.0,0.0
2023-11-06,174.18,177.19,174.01,176.99,63841300,0.0,0.0
2023-11-07,176.94,180.16,176.73,179.55,70530000,0.0,0.0
2023-11-08,180.07,181.16,179.32,180.61,49340300,0.0,0.0
2023-11-09,180.67,181.82,179.54,180.13,53763500,0.0,0.0
2023-11-10,181.91,184.48,181.48,184.31,66133400,0.24,0.0
2023-11-13,183.74,183.95,182.15,182.73,43627500,0.0,0.0
2023-11-14,185.6,186.0,184.21,185.34,60108400,0.0,0.0
2023-11-15,185.75,187.38,185.68,185.91,53790500,0.0,0.0
2023-11-16,187.45,188.82,186.54,187.59,54412900,0.0,0.0
2023-11-17,188.12,188.25,186.46,187.57,50922700,0.0,0.0
2023-11-20,187.76,189.76,187.75,189.31,46505100,0.0,0.0
2023-11-21,189.27,189.38,187.62,188.51,38134500,0.0,0.0
2023-11-22,189.35,190.77,188.69,189.17,39617700,0.0,0.0
2023-11-24,188.73,188.76,187.13,187.84,24048300,0.0,0.0
2023-11-27,187.79,188.54,186.79,187.67,40552600,0.0,0.0
2023-11-28,187.66,188.94,187.28,188.27,38415400,0.0,0.0
2023-11-29,188.76,189.94,186.85,187.25,43014200,0.0,0.0
2023-11-30,187.72,188.19,186.08,187.82,48794400,0.0,0.0
2023-12-01,188.2,189.42,187.11,189.1,45704800,0.0,0.0
2023-12-04,187.85,187.92,185.35,187.31,43389500,0.0,0.0
2023-12-05,188.08,192.22,188.05,191.26,66628400,0.0,0.0
2023-12-06,192.27,192.58,189.96,190.17,41089700,0.0,0.0
2023-12-07,191.46,192.82,191.42,192.1,47477700,0.0,0.0
2023-12-08,192.03,193.8,191.5,193.52,53406400,0.0,0.0
2023-12-11,190.95,191.32,189.28,191.02,60943700,0.0,0.0
2023-12-12,190.92,192.54,189.57,192.53,52696900,0.0,0.0
2023-12-13,192.91,195.78,192.67,195.74,70404200,0.0,0.0
2023-12-14,195.8,197.39,193.96,195.89,66831600,0.0,0.0
2023-12-15,195.32,196.18,194.8,195.36,128538400,0.0,0.0
2023-12-18,193.9,194.43,192.21,193.7,55751900,0.0,0.0
2023-12-19,193.96,194.75,193.7,194.74,40714100,0.0,0.0
2023-12-20,194.7,195.47,192.65,192.65,52242800,0.0,0.0
2023-12-21,193.91,194.87,191.33,192.5,46482500,0.0,0.0
2023-12-22,193.0,193.22,190.81,191.43,37149600,0.0,0.0
2023-12-26,191.44,191.72,190.67,190.89,28919300,0.0,0.0
2023-12-27,190.34,191.33,188.95,190.99,48087700,0.0,0.0
2023-12-28,191.97,192.48,191.01,191.41,34049900,0.0,0.0
2023-12-29,191.73,192.22,189.58,190.38,42672100,0.0,0.0
2024-01-02,185.06,186.33,181.83,183.56,82488700,0.0,0.0
2024-01-03,182.16,183.8,181.38,182.19,58414500,0.0,0.0
2024-01-04,180.11,181.04,178.86,179.87,71983600,0.0,0.0
2024-01-05,179.95,180.71,178.15,179.15,62379700,0.0,0.0
2024-01-08,180.05,183.52,179.47,183.48,59144500,0.0,0.0
2024-01-09,181.86,183.08,180.68,183.07,42841800,0.0,0.0
2024-01-10,182.29,184.31,181.86,184.11,46792900,0.0,0.0
2024-01-11,184.45,184.96,181.56,183.51,49128400,0.0,0.0
2024-01-12,183.98,184.65,183.12,183.84,40477800,0.0,0.0
2024-01-16,180.12,182.2,178.9,181.57,65603000,0.0,0.0
2024-01-17,179.24,180.88,178.28,180.64,47317400,0.0,0.0
2024-01-18,184.01,187.02,183.75,186.52,78005800,0.0,0.0
2024-01-19,187.21,189.8,186.71,189.42,68903000,0.0,0.0
2024-01-22,190.15,193.14,190.11,191.72,60133900,0.0,0.0
2024-01-23,192.84,193.56,191.66,193.0,42355600,0.0,0.0
2024-01-24,193.23,194.18,192.16,192.32,53631300,0.0,0.0
2024-01-25,193.03,194.07,190.95,192.0,54822100,0.0,0.0
2024-01-26,192.1,192.58,189.79,190.27,44594000,0.0,0.0
2024-01-29,189.86,190.05,187.46,189.58,47145600,0.0,0.0
2024-01-30,188.8,189.65,185.37,185.94,55859400,0.0,0.0
2024-01-31,184.95,185.01,182.29,182.34,55467800,0.0,0.0
2024-02-01,181.93,184.86,181.76,184.77,64885400,0.0,0.0
2024-02-02,177.85,185.23,177.24,183.77,102551700,0.0,0.0
2024-02-05,186.04,187.13,183.76,185.58,69668800,0.0,0.0
2024-02-06,184.77,187.19,184.68,187.18,43490800,0.0,0.0
2024-02-07,188.51,188.91,186.5,187.29,53439000,0.0,0.0
2024-02-08,187.27,187.42,185.25,186.21,40962000,0.0,0.0
2024-02-09,186.78,188.1,186.13,186.97,45155200,0.24,0.0
2024-02-12,186.55,186.8,184.93,185.29,41781900,0.0,0.0
2024-02-13,183.93,184.36,181.69,183.2,56529500,0.0,0.0
2024-02-14,183.48,183.69,180.63,182.32,54630500,0.0,0.0
2024-02-15,181.73,182.66,179.55,182.03,65434500,0.0,0.0
2024-02-16,181.6,183.01,179.87,180.5,49752500,0.0,0.0
2024-02-20,179.98,180.62,178.21,179.76,53665600,0.0,0.0
2024-02-21,180.13,181.07,178.87,180.51,41371400,0.0,0.0
2024-02-22,181.66,183.12,180.65,182.54,52292200,0.0,0.0
2024-02-23,183.17,183.2,180.42,180.71,45119700,0.0,0.0
2024-02-26,180.43,180.95,178.86,179.36,40867400,0.0,0.0
2024-02-27,179.3,182.09,177.78,180.82,54318900,0.0,0.0
2024-02-28,180.7,181.3,178.34,179.62,48953900,0.0,0.0
2024-02-29,179.47,180.76,177.75,178.96,136682600,0.0,0.0
2024-03-01,177.77,178.74,175.62,177.88,73563100,0.0,0.0
2024-03-04,174.4,175.14,172.06,173.36,81510100,0.0,0.0
2024-03-05,169.06,170.33,167.94,168.43,95132400,0.0,0.0
2024-03-06,169.36,169.54,167.0,167.44,68587700,0.0,0.0
2024-03-07,167.47,169.03,166.82,167.32,71765100,0.0,0.0
2024-03-08,167.32,171.98,167.26,169.03,76267000,0.0,0.0
2024-03-11,171.22,172.65,170.34,171.03,60139500,0.0,0.0
2024-03-12,171.43,172.3,169.31,171.51,59825400,0.0,0.0
2024-03-13,171.05,171.47,169.06,169.43,52488700,0.0,0.0
2024-03-14,171.19,172.58,170.34,171.28,72913500,0.0,0.0
2024-03-15,169.47,170.91,168.6,170.91,121752700,0.0,0.0
2024-03-18,173.83,175.95,171.8,171.99,75604200,0.0,0.0
2024-03-19,172.61,174.86,171.31,174.33,55215200,0.0,0.0
2024-03-20,173.97,176.9,173.35,176.9,53423100,0.0,0.0
2024-03-21,175.29,175.73,169.14,169.67,106181300,0.0,0.0
2024-03-22,170.05,171.33,168.37,170.57,71160100,0.0,0.0
2024-03-25,168.88,170.23,167.77,169.15,54288300,0.0,0.0
2024-03-26,168.31,169.72,167.9,168.02,57388400,0.0,0.0
2024-03-27,168.72,171.88,168.42,171.59,60273300,0.0,0.0
2024-03-28,170.04,170.52,168.82,169.78,65672700,0.0,0.0
2024-04-01,169.49,169.55,167.8,168.34,46240500,0.0,0.0
2024-04-02,167.4,167.66,166.56,167.16,49329500,0.0,0.0
2024-04-03,167.11,168.98,166.91,167.97,47691700,0.0,0.0
2024-04-04,168.6,170.21,167.14,167.14,53704400,0.0,0.0
2024-04-05,167.91,168.7,167.27,167.9,42104800,0.0,0.0
2024-04-08,167.35,167.52,166.57,166.78,37425500,0.0,0.0
2024-04-09,167.02,168.39,166.68,167.99,42373800,0.0,0.0
2024-04-10,167.12,167.41,165.45,166.11,49709300,0.0,0.0
2024-04-11,166.67,173.72,166.49,173.3,91070300,0.0,0.0
2024-04-12,172.53,176.59,172.48,174.8,101670900,0.0,0.0
2024-04-15,173.62,174.88,170.79,170.98,73531800,0.0,0.0
2024-04-16,170.04,172.03,166.6,167.7,73711200,0.0,0.0
2024-04-17,167.93,168.96,166.33,166.33,50901200,0.0,0.0
2024-04-18,166.36,166.97,164.9,165.38,43122900,0.0,0.0
2024-04-19,164.56,164.75,162.45,163.36,68149400,0.0,0.0
2024-04-22,163.88,165.6,163.13,164.19,48116400,0.0,0.0
2024-04-23,163.71,165.39,163.28,165.24,49537800,0.0,0.0
2024-04-24,164.89,167.62,164.56,167.34,48251800,0.0,0.0
2024-04-25,167.85,168.92,166.48,168.2,50558300,0.0,0.0
2024-04-26,168.19,169.64,167.5,167.62,44838400,0.0,0.0
2024-04-29,171.65,174.28,171.38,171.78,68169400,0.0,0.0
2024-04-30,171.61,173.25,168.31,168.64,65934800,0.0,0.0
2024-05-01,167.9,170.99,167.43,167.62,50383100,0.0,0.0
2024-05-02,170.8,171.7,169.19,171.31,94214900,0.0,0.0
2024-05-03,184.8,185.14,180.85,181.56,163224100,0.0,0.0
2024-05-06,180.54,182.37,178.63,179.91,78569700,0.0,0.0
2024-05-07,181.63,183.06,179.52,180.59,77305800,0.0,0.0
2024-05-08,181.03,181.25,179.65,180.93,45057100,0.0,0.0
2024-05-09,180.75,182.83,180.3,182.74,48983000,0.0,0.0
2024-05-10,183.31,183.5,180.57,181.48,50759500,0.25,0.0
2024-05-13,183.85,185.49,183.03,184.68,72044800,0.0,0.0
2024-05-14,185.9,186.68,184.69,185.82,52393600,0.0,0.0
2024-05-15,186.3,189.01,185.76,188.09,70400000,0.0,0.0
2024-05-16,188.83,189.46,188.03,188.21,52845200,0.0,0.0
2024-05-17,187.88,189.17,187.56,188.24,41282900,0.0,0.0
2024-05-20,187.7,190.27,187.39,189.4,44361300,0.0,0.0
2024-05-21,189.45,191.07,189.28,190.7,42309400,0.0,0.0
2024-05-22,190.62,191.16,188.64,189.26,34648500,0.0,0.0
2024-05-23,189.34,189.36,185.03,185.28,51005900,0.0,0.0
2024-05-24,187.2,188.94,186.43,188.35,36327000,0.0,0.0
2024-05-28,189.87,191.34,187.48,188.36,52280100,0.0,0.0
2024-05-29,187.98,190.6,187.88,188.66,53068000,0.0,0.0
2024-05-30,189.12,190.53,188.99,189.65,49889100,0.0,0.0
2024-05-31,189.8,190.92,188.28,190.6,75158300,0.0,0.0
2024-06-03,191.24,193.32,190.87,192.36,50080500,0.0,0.0
2024-06-04,192.97,193.64,191.37,192.68,47471400,0.0,0.0
2024-06-05,193.72,195.21,193.2,194.19,54156800,0.0,0.0
2024-06-06,194.01,194.81,192.5,192.81,41181800,0.0,0.0
2024-06-07,192.98,195.25,192.47,195.2,53103900,0.0,0.0
2024-06-10,195.21,195.61,190.5,191.46,97010200,0.0,0.0
2024-06-11,191.99,205.38,191.97,205.37,172373300,0.0,0.0
2024-06-12,205.59,218.31,205.12,211.24,198134300,0.0,0.0
2024-06-13,212.9,214.89,209.78,212.4,97862700,0.0,0.0
2024-06-14,212.01,213.32,209.49,210.67,70122700,0.0,0.0
2024-06-17,211.54,217.07,210.89,214.81,93728300,0.0,0.0
2024-06-18,215.72,216.75,211.17,212.45,79943300,0.0,0.0
2024-06-20,212.09,212.4,207.06,207.88,86172500,0.0,0.0
2024-06-21,208.58,210.07,205.33,205.71,241805100,0.0,0.0
2024-06-24,205.94,210.87,204.82,206.35,80727000,0.0,0.0
2024-06-25,207.35,209.56,206.82,207.27,55549700,0.0,0.0
2024-06-26,209.68,213.01,208.83,211.42,66213200,0.0,0.0
2024-06-27,212.85,213.89,210.53,212.26,49772700,0.0,0.0
2024-06-28,213.92,214.21,208.49,208.81,82542700,0.0,0.0
2024-07-01,210.27,215.64,210.1,214.89,60402900,0.0,0.0
2024-07-02,214.29,218.49,213.25,218.38,58046200,0.0,0.0
2024-07-03,218.11,219.65,217.15,219.65,37369800,0.0,0.0
2024-07-05,219.75,224.51,219.75,224.4,60412400,0.0,0.0
2024-07-08,225.14,225.89,221.33,225.86,59085900,0.0,0.0
2024-07-09,225.97,227.43,224.43,226.72,48076100,0.0,0.0
2024-07-10,227.33,231.08,227.28,230.98,62627700,0.0,0.0
2024-07-11,229.4,230.39,223.83,225.62,64710600,0.0,0.0
2024-07-12,226.95,230.64,226.72,228.56,53046500,0.0,0.0
2024-07-15,234.45,235.19,231.09,232.39,62631300,0.0,0.0
2024-07-16,232.98,234.24,230.33,232.8,43234300,0.0,0.0
2024-07-17,227.48,229.47,224.69,226.91,57345900,0.0,0.0
2024-07-18,228.3,228.46,220.36,222.25,66034600,0.0,0.0
2024-07-19,222.89,224.85,221.36,222.38,49151500,0.0,0.0
2024-07-22,225.06,225.82,221.17,222.04,48201800,0.0,0.0
2024-07-23,222.44,224.99,220.77,223.08,39960300,0.0,0.0
2024-07-24,222.08,222.87,215.27,216.66,61777600,0.0,0.0
2024-07-25,217.05,218.95,212.78,215.62,51391200,0.0,0.0
2024-07-26,216.82,217.6,214.15,216.09,41601300,0.0,0.0
2024-07-29,215.1,217.42,213.9,216.37,36311800,0.0,0.0
2024-07-30,217.31,218.44,214.26,216.92,41643800,0.0,0.0
2024-07-31,219.54,221.9,218.74,220.17,50036300,0.0,0.0
2024-08-01,222.44,222.55,215.16,216.48,62501000,0.0,0.0
2024-08-02,217.27,223.66,215.84,217.97,105568600,0.0,0.0
2024-08-05,197.38,211.67,194.32,207.47,119548600,0.0,0.0
2024-08-06,203.54,208.19,199.34,205.45,69660500,0.0,0.0
2024-08-07,205.12,211.81,204.62,208.02,63516400,0.0,0.0
2024-08-08,211.28,212.36,207.04,211.48,47161100,0.0,0.0
2024-08-09,210.28,214.92,210.15,214.38,42201600,0.0,0.0
2024-08-12,214.46,217.88,214.0,215.91,38028100,0.25,0.0
